hierid,flexraw,Category
DZA.1.16,-1.1557595057579026,Bottom 10
DZA.41.1258,-1.1486474293197078,Bottom 10
DZA.1.1,-1.133312372184811,Bottom 10
DZA.41.1260,-1.128543465732665,Bottom 10
DZA.41.1255,-1.1235766752231993,Bottom 10
DZA.41.1261,-1.1226119960734724,Bottom 10
DZA.1.R0407246e18910365,-1.1085509577340213,Bottom 10
DZA.41.1256,-1.1054592297535377,Bottom 10
DZA.22.637,-1.0797973232894684,Bottom 10
DZA.41.1263,-1.0719305747750412,Bottom 10
IND.20.273.1039,0.4165673664822089,Top 10
IND.20.271.1034,0.4168014106434388,Top 10
IND.20.261.1003,0.42098802196542323,Top 10
IND.12.126.403,0.4222815429121071,Top 10
IND.20.305.1155,0.42560227067056705,Top 10
IND.12.126.402,0.4275694807035906,Top 10
IND.20.267.1020,0.4276242773230861,Top 10
IND.20.271.1035,0.4288116881262823,Top 10
IND.20.305.1153,0.42953375508360087,Top 10
IND.20.305.1157,0.44308575647701287,Top 10
