hierid,flexraw,Category
DZA.1.16,-1.192356339245825,Bottom 10
DZA.41.1258,-1.18501904960153,Bottom 10
DZA.1.1,-1.169198306987616,Bottom 10
DZA.41.1260,-1.1642784402361113,Bottom 10
DZA.41.1255,-1.1591544474926059,Bottom 10
DZA.41.1261,-1.158159209655615,Bottom 10
DZA.1.R0407246e18910365,-1.1436529161703595,Bottom 10
DZA.41.1256,-1.1404631690469027,Bottom 10
DZA.22.637,-1.113988736526127,Bottom 10
DZA.41.1263,-1.1058729041400688,Bottom 10
IND.20.271.1034,0.43608131832796815,Top 10
NPL.4.11.56,0.4379597370953344,Top 10
IND.20.261.1003,0.44046157840933375,Top 10
IND.12.126.403,0.4418149502359899,Top 10
IND.20.305.1155,0.44528925976110345,Top 10
IND.12.126.402,0.44734742753900864,Top 10
IND.20.267.1020,0.44740482707362644,Top 10
IND.20.271.1035,0.44864708174276474,Top 10
IND.20.305.1153,0.449402575290102,Top 10
IND.20.305.1157,0.463581440368478,Top 10
